Code,Name,Market
278990,EMB,KONEX
33626L,두산퓨얼셀2우B,KOSPI
036480,대성미생물,KOSDAQ
432980,엠에프씨,KOSDAQ
403360,라피치,KONEX
009310,참엔지니어링,KOSPI
039310,세중,KOSDAQ
060230,제이케이시냅스,KOSDAQ
331520,밸로프,KOSDAQ
032860,더라미,KOSDAQ
403810,아이엘로보틱스,KONEX
115530,씨엔플러스,KOSDAQ
207490,에이펙스인텍,KONEX
464500,아이언디바이스,KOSDAQ
206560,덱스터,KOSDAQ
352940,인바이오,KOSDAQ
013810,스페코,KOSDAQ
115570,스타플렉스,KOSDAQ
187220,디티앤씨,KOSDAQ
044480,빌리언스,KOSDAQ
018680,서울제약,KOSDAQ
317120,라닉스,KOSDAQ
001420,태원물산,KOSPI
154040,다산솔루에타,KOSDAQ
243870,아이티센코어,KONEX
241840,에이스토리,KOSDAQ
331660,한국미라클피플사,KONEX
257370,피엔티엠에스,KOSDAQ
298060,풍전약품,KOSDAQ
032800,판타지오,KOSDAQ
012170,아센디오,KOSPI
303530,이노뎁,KOSDAQ
017250,인터엠,KOSDAQ
130740,티피씨글로벌,KOSDAQ
192390,윈하이텍,KOSDAQ
237750,피앤씨테크,KOSDAQ
289220,자이언트스텝,KOSDAQ
027580,상보,KOSDAQ
440320,오픈놀,KOSDAQ
238200,비피도,KOSDAQ
065690,파커스,KOSDAQ
065370,위세아이텍,KOSDAQ
053060,세동,KOSDAQ
277410,인산가,KOSDAQ
362990,드림인사이트,KOSDAQ
043360,디지아이,KOSDAQ
032280,삼일,KOSDAQ
018700,졸스,KOSDAQ
032080,아즈텍WB,KOSDAQ
021040,대호특수강,KOSDAQ
054220,비츠로시스,KOSDAQ
377330,이지트로닉스,KOSDAQ
424760,벨로크,KOSDAQ
000040,KR모터스,KOSPI
069330,유아이디,KOSDAQ
067730,로지시스,KOSDAQ
340440,세림B&G,KOSDAQ
429270,시지트로닉스,KOSDAQ
095910,에스에너지,KOSDAQ
215480,토박스코리아,KOSDAQ
219750,한국비티비,KOSDAQ
344860,이노진,KOSDAQ
063760,이엘피,KOSDAQ
045520,크린앤사이언스,KOSDAQ
383930,디티앤씨알오,KOSDAQ
059180,엔더블유시,KONEX
900110,딥커머스,KOSDAQ
084440,유비온,KOSDAQ
024940,PN풍년,KOSDAQ
275630,에스에스알,KOSDAQ
191410,육일씨엔에쓰,KOSDAQ
008775,호텔신라우,KOSPI
043590,웰킵스하이텍,KOSDAQ
019660,글로본,KOSDAQ
032680,소프트센,KOSDAQ
200230,텔콘RF제약,KOSDAQ
067770,세진티에스,KOSDAQ
076340,지에이이노더스,KONEX
096870,엘디티,KOSDAQ
353590,오토앤,KOSDAQ
101000,KS인더스트리,KOSDAQ
347770,핌스,KOSDAQ
270210,에스알바이오텍,KONEX
438700,버넥트,KOSDAQ
051780,큐로홀딩스,KOSDAQ
002070,비비안,KOSPI
196700,웹스,KOSDAQ
403490,우듬지팜,KOSDAQ
353190,휴럼,KOSDAQ
085810,알티캐스트,KOSDAQ
060900,에이전트AI,KOSDAQ
227610,아우딘퓨쳐스,KOSDAQ
154030,아시아종묘,KOSDAQ
361670,삼영에스앤씨,KOSDAQ
372800,아이티아이즈,KOSDAQ
336040,타스컴,KONEX
065150,대산F&B,KOSDAQ
113810,디젠스,KOSDAQ
050090,비케이홀딩스,KOSDAQ
465770,STX그린로지스,KOSPI
00499K,롯데지주우,KOSPI
285800,진영,KOSDAQ
342870,오아,KOSDAQ
110020,전진바이오팜,KOSDAQ
065060,지엔코,KOSDAQ
080470,성창오토텍,KOSDAQ
006050,국영지앤엠,KOSDAQ
015020,이스타코,KOSPI
001685,대상우,KOSPI
093240,형지엘리트,KOSPI
098660,에스티오,KOSDAQ
322970,무진메디,KONEX
050760,에스폴리텍,KOSDAQ
455180,케이지에이,KOSDAQ
078860,아이오케이이엔엠,KOSDAQ
115610,이미지스,KOSDAQ
365900,브이씨,KOSDAQ
101400,엔시트론,KOSDAQ
252500,세화피앤씨,KOSDAQ
073190,듀오백,KOSDAQ
011090,에넥스,KOSPI
056730,CNT85,KOSDAQ
054410,케이피티유,KOSDAQ
214610,롤링스톤,KOSDAQ
037400,우리엔터프라이즈,KOSDAQ
002360,SH에너지화학,KOSPI
023790,동일스틸럭스,KOSDAQ
274400,이노시뮬레이션,KOSDAQ
195990,루트K,KOSDAQ
083470,이엠앤아이,KOSDAQ
137940,넥스트아이,KOSDAQ
079950,인베니아,KOSDAQ
419540,비스토스,KOSDAQ
018620,우진비앤지,KOSDAQ
048830,엔피케이,KOSDAQ
108675,LX하우시스우,KOSPI
434190,탈로스,KONEX
031860,디에이치엑스컴퍼니,KOSDAQ
222670,플럼라인생명과학,KONEX
014100,메디앙스,KOSDAQ
092600,앤씨앤,KOSDAQ
279600,미디어젠,KOSDAQ
006200,한국전자홀딩스,KOSPI
335870,윙스풋,KOSDAQ
317860,노드메이슨,KONEX
060480,국일신동,KOSDAQ
291810,핀텔,KOSDAQ
088290,이원컴포텍,KOSDAQ
405000,플라즈맵,KOSDAQ
008600,윌비스,KOSPI
373110,엑셀세라퓨틱스,KOSDAQ
009440,KC그린홀딩스,KOSPI
0070X0,에스테크엠,KONEX
052960,태양3C,KONEX
0197V0,엔에이치스팩34호,KOSDAQ
002820,SUN&L,KOSPI
900120,씨엑스아이,KOSDAQ
009730,이렘,KOSDAQ
376930,노을,KOSDAQ
002680,한탑,KOSDAQ
210120,캔버스엔,KOSDAQ
482680,미래에셋비전스팩7호,KOSDAQ
477380,미래에셋비전스팩4호,KOSDAQ
241820,피씨엘,KOSDAQ
034940,조아제약,KOSDAQ
225590,패션플랫폼,KOSDAQ
254160,제이엠멀티,KONEX
476710,타조이엔터테인먼트,KONEX
309930,조이웍스앤코,KOSDAQ
377220,프롬바이오,KOSDAQ
103230,에스앤더블류,KOSDAQ
065650,하이퍼코퍼레이션,KOSDAQ
009620,삼보산업,KOSDAQ
289010,아이스크림에듀,KOSDAQ
169670,코스텍시스템,KONEX
18064K,한진칼우,KOSPI
223310,사토시홀딩스,KOSDAQ
379390,이성씨엔아이,KONEX
005725,넥센우,KOSPI
0072Z0,KB제33호스팩,KOSDAQ
477340,에이치엠씨제7호스팩,KOSDAQ
005257,녹십자홀딩스2우,KOSPI
179720,머니무브,KONEX
131100,티엔엔터테인먼트,KOSDAQ
0130H0,엔에이치스팩33호,KOSDAQ
002025,코오롱우,KOSPI
177350,베셀,KOSDAQ
0101C0,하나36호스팩,KOSDAQ
030350,드래곤플라이,KOSDAQ
306040,에스제이그룹,KOSDAQ
0044K0,삼성스팩10호,KOSDAQ
475460,미트박스,KOSDAQ
351020,미쥬,KONEX
473050,유안타제15호스팩,KOSDAQ
208850,이비테크,KONEX
176590,코나솔,KONEX
489480,키움제11호스팩,KOSDAQ
0115H0,삼성스팩13호,KOSDAQ
478440,미래에셋비전스팩6호,KOSDAQ
479880,한국제15호스팩,KOSDAQ
418620,E8,KOSDAQ
0165X0,메리츠제2호스팩,KOSDAQ
024890,대원화성,KOSPI
000087,하이트진로2우B,KOSPI
0099W0,미래에셋비전스팩11호,KOSDAQ
001795,대한제당우,KOSPI
304840,피플바이오,KOSDAQ
352770,셀레스트라,KOSDAQ
239340,이스트에이드,KOSDAQ
244460,올리패스,KOSDAQ
0134X0,대신밸런스제20호스팩,KOSDAQ
45226K,한화갤러리아우,KOSPI
456190,큐라켐,KONEX
0164H0,한국제16호스팩,KOSDAQ
481890,엔에이치스팩31호,KOSDAQ
0096B0,삼성스팩12호,KOSDAQ
0099X0,IBKS제25호스팩,KOSDAQ
015260,에이엔피,KOSPI
303030,지니틱스,KOSDAQ
478390,KB제29호스팩,KOSDAQ
028080,휴맥스홀딩스,KOSDAQ
489730,디비금융제13호스팩,KOSDAQ
0097F0,미래에셋비전스팩10호,KOSDAQ
054180,메디콕스,KOSDAQ
0093G0,미래에셋비전스팩8호,KOSDAQ
492220,KB제31호스팩,KOSDAQ
482520,교보16호스팩,KOSDAQ
0037T0,KB제32호스팩,KOSDAQ
00806K,대덕1우,KOSPI
0054V0,엔에이치스팩32호,KOSDAQ
0131D0,키움히어로제2호스팩,KOSDAQ
0091W0,신영스팩11호,KOSDAQ
065570,삼영이엔씨,KOSDAQ
079190,케스피온,KOSDAQ
145995,삼양사우,KOSPI
060260,뉴보텍,KOSDAQ
233990,질경이,KONEX
477760,DB금융스팩12호,KOSDAQ
354200,엔젠바이오,KOSDAQ
035620,바른손이앤에이,KOSDAQ
084695,대상홀딩스우,KOSPI
0041L0,하나35호스팩,KOSDAQ
0088D0,메리츠제1호스팩,KOSDAQ
0132G0,교보20호스팩,KOSDAQ
469900,하나31호스팩,KOSDAQ
251280,안지오랩,KONEX
482690,대신밸런스제19호스팩,KOSDAQ
217320,썬테크,KONEX
004105,태양금속우,KOSPI
208640,썸에이지,KOSDAQ
474660,신한제12호스팩,KOSDAQ
224760,엔에스컴퍼니,KONEX
474490,유안타제16호스팩,KOSDAQ
0071M0,삼성스팩11호,KOSDAQ
487360,신한제14호스팩,KOSDAQ
477470,미래에셋비전스팩5호,KOSDAQ
0105P0,유진스팩12호,KOSDAQ
149010,아이케이세미콘,KONEX
086220,광동헬스바이오,KONEX
496070,신한제16호스팩,KOSDAQ
0129K0,신한제18호스팩,KOSDAQ
131760,파인텍,KOSDAQ
38380K,LX홀딩스1우,KOSPI
217880,틸론,KONEX
486630,KB제30호스팩,KOSDAQ
0096D0,미래에셋비전스팩9호,KOSDAQ
493790,유안타제17호스팩,KOSDAQ
00781K,코리아써키트2우B,KOSPI
216400,인바이츠바이오코아,KONEX
0098T0,교보19호스팩,KOSDAQ
189350,코셋,KONEX
0004Y0,디비금융제14호스팩,KOSDAQ
489210,교보17호스팩,KOSDAQ
001067,JW중외제약2우B,KOSPI
0130D0,신한제17호스팩,KOSDAQ
043100,알파AI,KOSDAQ
478110,이베스트스팩6호,KOSDAQ
466690,키움히어로제1호스팩,KOSDAQ
240600,유진테크놀로지,KOSDAQ
0041B0,교보18호스팩,KOSDAQ
498390,한화플러스제5호스팩,KOSDAQ
305090,마이크로디지탈,KOSDAQ
142760,모아라이프플러스,KOSDAQ
004255,NPC우,KOSPI
065770,CS,KOSDAQ
238500,솔루믹스,KONEX
288980,모아데이타,KOSDAQ
003075,코오롱글로벌우,KOSPI
012340,뉴인텍,KOSDAQ
019685,대교우B,KOSPI
289170,바이오텐,KONEX
488060,유진스팩11호,KOSDAQ
106080,케이이엠텍,KOSDAQ
145210,다이나믹디자인,KOSPI
484130,하나34호스팩,KOSDAQ
185190,수프로,KONEX
114920,대주이엔티,KONEX
001000,신라섬유,KOSDAQ
302920,더콘텐츠온,KONEX
276240,엘리비젼,KONEX
473950,에스케이증권제13호스팩,KOSDAQ
001755,한양증권우,KOSPI
103660,씨앗,KONEX
469480,IBKS제24호스팩,KOSDAQ
487830,신한제15호스팩,KOSDAQ
468760,유진스팩10호,KOSDAQ
472230,에스케이증권제11호스팩,KOSDAQ
487720,키움제10호스팩,KOSDAQ
318660,타임기술,KONEX
0068Y0,비엔케이제3호스팩,KOSDAQ
33637L,솔루스첨단소재2우B,KOSPI
244880,나눔테크,KONEX
233250,메디안디노스틱,KONEX
000225,유유제약1우,KOSPI
03481K,해성산업1우,KOSDAQ
0041J0,엘에스스팩1호,KOSDAQ
087260,모바일어플라이언스,KOSDAQ
001515,SK증권우,KOSPI
308100,형지글로벌,KOSDAQ
475250,하나33호스팩,KOSDAQ
079970,투비소프트,KOSDAQ
900100,파이온엑스,KOSDAQ
474930,신한제13호스팩,KOSDAQ
299480,지앤이헬스케어,KONEX
178600,대동고려삼,KONEX
001065,JW중외제약우,KOSPI
212310,오건에코텍,KONEX
065420,에스아이리소스,KOSDAQ
250930,예선테크,KOSDAQ
199150,데이터스트림즈,KONEX
276040,스코넥,KOSDAQ
000325,노루홀딩스우,KOSPI
473000,에스케이증권제12호스팩,KOSDAQ
066830,제노텍,KONEX
475240,하나32호스팩,KOSDAQ
044380,주연테크,KOSPI
199290,바이오프로테크,KONEX
253610,루트락,KONEX
004985,성신양회우,KOSPI
234070,에이원큐브텍,KONEX
001770,SHD,KOSPI
012205,계양전기우,KOSPI
447690,아이오바이오,KONEX
004835,덕성우,KOSPI
202960,판도라티비,KONEX
267080,세븐브로이맥주,KONEX
26490K,크라운제과우,KOSPI
136660,큐엠씨,KONEX
090355,노루페인트우,KOSPI
044180,KD,KOSDAQ
236340,메디젠휴먼케어,KONEX
224810,엄지하우스,KONEX
313760,캐리,KOSDAQ
002995,금호건설우,KOSPI
341170,퓨쳐메디신,KONEX
058450,한주에이알티,KOSDAQ
266350,팡스카이,KONEX
258050,테크트랜스,KONEX
346010,타이드,KONEX
236030,씨알푸드,KONEX
011080,형지I&C,KOSDAQ
000545,흥국화재우,KOSPI
052770,아이톡시,KOSDAQ
225430,케이엠제약,KOSDAQ
332190,오션스바이오,KONEX
000145,하이트진로홀딩스우,KOSPI
025870,신라에스지,KOSDAQ
311960,인터로이드,KONEX
009415,태영건설우,KOSPI
116100,태양기계,KONEX
215570,크로넥스,KONEX
402420,켈스,KONEX
199730,바이오인프라,KOSDAQ
121060,유니포인트,KONEX
005965,동부건설우,KOSPI
092590,럭스피아,KONEX
390110,애니메디솔루션,KONEX
217910,에스제이켐,KONEX
208890,미래엔에듀파트너,KONEX
014825,동원시스템즈우,KOSPI
007575,일양약품우,KOSPI
36328K,티와이홀딩스우,KOSPI
014285,금강공업우,KOSPI
296520,가이아코퍼레이션,KONEX
005745,크라운해태홀딩스우,KOSPI
245450,씨앤에스링크,KONEX
084180,수성웹툰,KOSDAQ
001525,동양우,KOSPI
266470,바이오인프라생명과학,KONEX
014915,성문전자우,KOSPI
413300,티엘엔지니어링,KONEX
093510,엔지브이아이,KONEX
000227,유유제약2우B,KOSPI
008355,남선알미우,KOSPI
312610,에이에프더블류,KOSDAQ
021045,대호특수강우,KOSDAQ
046070,코다코,KOSDAQ
140660,위월드,KONEX
035290,골드앤에스,KOSDAQ
448780,마이크로엔엑스,KONEX
004545,깨끗한나라우,KOSPI
266170,레드우즈,KONEX
001527,동양2우B,KOSPI
011155,CJ씨푸드1우,KOSPI
004415,서울식품우,KOSPI
002785,진흥기업우B,KOSPI
223220,로지스몬,KONEX
032685,소프트센우,KOSDAQ
002787,진흥기업2우B,KOSPI
008290,원풍물산,KOSDAQ
082660,코스나인,KOSDAQ
